Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
AGUM,39.528817909090904,-119.82191918181816,Mel's Diner,39.52880926314658,-119.81852998070984,Diner
AGUM,39.528817909090904,-119.82191918181816,Enterprise Rent-A-Car,39.528182,-119.82623,Rental Car Location
AGUM,39.528817909090904,-119.82191918181816,Soak Nail Spa & Lounge,39.525134731300156,-119.82183637248596,Spa
AGUM,39.528817909090904,-119.82191918181816,WorldMark Reno,39.52677388137261,-119.81714628648314,Hotel
AGUM,39.528817909090904,-119.82191918181816,Round Table Pizza - Temporarily Closed,39.528182,-119.82623,Pizza Place
AGUM,39.528817909090904,-119.82191918181816,McDonald's,39.527878678825715,-119.82699162793324,Fast Food Restaurant
AGUM,39.528817909090904,-119.82191918181816,KFC,39.528684830340794,-119.82678055398465,Fried Chicken Joint
AGUM,39.528817909090904,-119.82191918181816,Jack in the Box,39.527339797305615,-119.82657864689828,Fast Food Restaurant
AGUM,39.528817909090904,-119.82191918181816,SPCA Thrift Store,39.528007,-119.82623000000001,Thrift / Vintage Store
AGUM,39.528817909090904,-119.82191918181816,Knuckleheads,39.528255894217054,-119.8263200627979,Dive Bar
AGUM,39.528817909090904,-119.82191918181816,Reno Asian Supermarket,39.52938,-119.826694,Grocery Store
AGVV,39.52217672413793,-119.84349570689659,Oxbow Cafe & Bistro,39.52142178895525,-119.84009948598884,American Restaurant
AGVV,39.52217672413793,-119.84349570689659,Mi Casa Too,39.52314412492885,-119.83889039233331,Mexican Restaurant
AGVV,39.52217672413793,-119.84349570689659,Reno Homebrewer,39.521706,-119.840086,Food & Drink Shop
AGVV,39.52217672413793,-119.84349570689659,Oxbow nature study area,39.518794,-119.846519,Trail
AGWC,39.523831551724136,-119.8253286551724,Brickies Tavern,39.52491316967394,-119.82274842884512,Pub
AGWC,39.523831551724136,-119.8253286551724,Hub Coffee Roasters,39.522094754613306,-119.82194016157264,Coffee Shop
AGWC,39.523831551724136,-119.8253286551724,Hub Tea Bar,39.52197211391288,-119.8220304286918,Tea Room
AGWC,39.523831551724136,-119.8253286551724,Daughters Cafe,39.523949554160644,-119.82094111324452,Breakfast Spot
AGWC,39.523831551724136,-119.8253286551724,Ben's Fine Wine & Spirits,39.52703726090059,-119.82729252287966,Liquor Store
AGWC,39.523831551724136,-119.8253286551724,Gold N' Silver Inn,39.52763009781,-119.82499344077969,American Restaurant
AGWC,39.523831551724136,-119.8253286551724,Beaujolais Bistro,39.52188144371135,-119.82214584121829,French Restaurant
AGWC,39.523831551724136,-119.8253286551724,Maverik #590,39.526298,-119.827265,Gas Station
AGWC,39.523831551724136,-119.8253286551724,McKinley Arts & Culture Center,39.52129106110817,-119.8240764802512,Arts & Crafts Store
AGWC,39.523831551724136,-119.8253286551724,Soak Nail Spa & Lounge,39.525134731300156,-119.82183637248596,Spa
AGWC,39.523831551724136,-119.8253286551724,Wells Fargo,39.52742875754415,-119.8282939195633,Bank
AGWC,39.523831551724136,-119.8253286551724,Pizza Baron,39.5264161,-119.82914309999998,Pizza Place
AGWC,39.523831551724136,-119.8253286551724,Enterprise Rent-A-Car,39.528182,-119.82623,Rental Car Location
AGWC,39.523831551724136,-119.8253286551724,Little Caesars Pizza,39.52681919542341,-119.8273236553006,Pizza Place
AGWC,39.523831551724136,-119.8253286551724,McDonald's,39.527878678825715,-119.82699162793324,Fast Food Restaurant
AGWC,39.523831551724136,-119.8253286551724,Round Table Pizza - Temporarily Closed,39.528182,-119.82623,Pizza Place
AGWC,39.523831551724136,-119.8253286551724,Lanna Thai Cafe & Culinary School,39.524806,-119.82348600000002,Thai Restaurant
AGWC,39.523831551724136,-119.8253286551724,Jack in the Box,39.527339797305615,-119.82657864689828,Fast Food Restaurant
AGWC,39.523831551724136,-119.8253286551724,Taco Bell,39.526683512766546,-119.82762605630816,Fast Food Restaurant
AGWC,39.523831551724136,-119.8253286551724,Maverik,39.526160299999994,-119.8270918,Convenience Store
AGWC,39.523831551724136,-119.8253286551724,Maverik Adventure's First Stop,39.5263598,-119.8270155,Convenience Store
AGWC,39.523831551724136,-119.8253286551724,Beaujolais,39.521836,-119.822195,French Restaurant
AGWC,39.523831551724136,-119.8253286551724,Rolled Mountain Creamery,39.52200105600149,-119.82189477779623,Restaurant
AGWC,39.523831551724136,-119.8253286551724,Label's Consignment Boutique,39.524297,-119.821061,Boutique
AGWC,39.523831551724136,-119.8253286551724,Bens Discount Liquors,39.527122,-119.827489,Liquor Store
AGYY,39.51916483333333,-119.84100900000001,Oxbow Cafe & Bistro,39.52142178895525,-119.84009948598884,American Restaurant
AGYY,39.51916483333333,-119.84100900000001,Mi Casa Too,39.52314412492885,-119.83889039233331,Mexican Restaurant
AGYY,39.51916483333333,-119.84100900000001,Small Details Cleaning Svc,39.518128692608926,-119.83854532241823,Home Service
AGYY,39.51916483333333,-119.84100900000001,Reno Homebrewer,39.521706,-119.840086,Food & Drink Shop
AGYY,39.51916483333333,-119.84100900000001,Kenji's Food Truck,39.519888387088386,-119.8366460339107,Food Truck
AGYY,39.51916483333333,-119.84100900000001,Ron's RV Carpet-Flooring,39.51612,-119.84478999999999,Carpet Store
AGYY,39.51916483333333,-119.84100900000001,Oxbow nature study area,39.518794,-119.846519,Trail
AGYY,39.51916483333333,-119.84100900000001,The Wedge,39.52250214897322,-119.83735812371735,Arts & Crafts Store
AHBQ,39.533017261904725,-119.7996909920636,The Daily Bagel,39.53348888468837,-119.80234953817393,Café
AHBQ,39.533017261904725,-119.7996909920636,Big Ed's Alley Inn,39.53257681257453,-119.79959223864999,Breakfast Spot
AHBQ,39.533017261904725,-119.7996909920636,A Salon 7,39.53326658083447,-119.80220410766265,Cosmetics Shop
AHBQ,39.533017261904725,-119.7996909920636,Pigeon Head Brewery,39.53329956145898,-119.8028337699095,Brewery
AHBQ,39.533017261904725,-119.7996909920636,Los Compadres Fine Mexican Food,39.533589821170395,-119.79429798341295,Mexican Restaurant
AHBQ,39.533017261904725,-119.7996909920636,Denny's,39.535883562442585,-119.8028101068303,Breakfast Spot
AHBQ,39.533017261904725,-119.7996909920636,Arby's,39.52878108309236,-119.80165304606943,Fast Food Restaurant
AHBQ,39.533017261904725,-119.7996909920636,Diamond's Casino,39.534108,-119.799645,Casino
AHBQ,39.533017261904725,-119.7996909920636,D bar m saddlery,39.5328600299586,-119.80001933435507,Sporting Goods Shop
AHBQ,39.533017261904725,-119.7996909920636,Reno Mattress,39.53279495,-119.7974625,Mattress Store
AHBQ,39.533017261904725,-119.7996909920636,Windy Moon Quilts,39.532894,-119.800246,Arts & Crafts Store
AHBQ,39.533017261904725,-119.7996909920636,The Grow Shop,39.5330860309096,-119.79918345646679,Garden Center
AHBQ,39.533017261904725,-119.7996909920636,Historic Fourth Street Bar,39.53271030883818,-119.79873061180113,Bar
AHBQ,39.533017261904725,-119.7996909920636,Ramada inn,39.53311164500375,-119.7991094417313,Hotel Pool
AHBQ,39.533017261904725,-119.7996909920636,Ramada Reno Hotel and Casino,39.53412,-119.79985900000001,Hotel
AHBQ,39.533017261904725,-119.7996909920636,Zagol Ethiopian Restaurant,39.532359,-119.802522,Ethiopian Restaurant
AHBQ,39.533017261904725,-119.7996909920636,Jacksons Food Stores,39.53506679201415,-119.80267479643295,Food & Drink Shop
AHBQ,39.533017261904725,-119.7996909920636,Jacksons,39.53504288169484,-119.80270440733973,Convenience Store
AHBQ,39.533017261904725,-119.7996909920636,John Champion Memorial River Path,39.529677,-119.797702,Trail
AHBQ,39.533017261904725,-119.7996909920636,WARC Thrift Store,39.537051,-119.797921,Thrift / Vintage Store
AHCU,39.53242188275862,-119.80128993793112,The Daily Bagel,39.53348888468837,-119.80234953817393,Café
AHCU,39.53242188275862,-119.80128993793112,Big Ed's Alley Inn,39.53257681257453,-119.79959223864999,Breakfast Spot
AHCU,39.53242188275862,-119.80128993793112,A Salon 7,39.53326658083447,-119.80220410766265,Cosmetics Shop
AHCU,39.53242188275862,-119.80128993793112,Pigeon Head Brewery,39.53329956145898,-119.8028337699095,Brewery
AHCU,39.53242188275862,-119.80128993793112,Under the Rose Brewing Company,39.5315343725645,-119.8064101776026,Brewery
AHCU,39.53242188275862,-119.80128993793112,Denny's,39.535883562442585,-119.8028101068303,Breakfast Spot
AHCU,39.53242188275862,-119.80128993793112,Arby's,39.52878108309236,-119.80165304606943,Fast Food Restaurant
AHCU,39.53242188275862,-119.80128993793112,Diamond's Casino,39.534108,-119.799645,Casino
AHCU,39.53242188275862,-119.80128993793112,D bar m saddlery,39.5328600299586,-119.80001933435507,Sporting Goods Shop
AHCU,39.53242188275862,-119.80128993793112,Windy Moon Quilts,39.532894,-119.800246,Arts & Crafts Store
AHCU,39.53242188275862,-119.80128993793112,The Grow Shop,39.5330860309096,-119.79918345646679,Garden Center
AHCU,39.53242188275862,-119.80128993793112,Ramada inn,39.53311164500375,-119.7991094417313,Hotel Pool
AHCU,39.53242188275862,-119.80128993793112,Historic Fourth Street Bar,39.53271030883818,-119.79873061180113,Bar
AHCU,39.53242188275862,-119.80128993793112,Ramada Reno Hotel and Casino,39.53412,-119.79985900000001,Hotel
AHCU,39.53242188275862,-119.80128993793112,Reno Mattress,39.53279495,-119.7974625,Mattress Store
AHCU,39.53242188275862,-119.80128993793112,John Champion Memorial River Path,39.529677,-119.797702,Trail
AHCU,39.53242188275862,-119.80128993793112,Boulevard Of Dreams,39.52848592746778,-119.80393409729002,Bridal Shop
AHEK,39.53506690825687,-119.80470612844051,The Daily Bagel,39.53348888468837,-119.80234953817393,Café
AHEK,39.53506690825687,-119.80470612844051,Pigeon Head Brewery,39.53329956145898,-119.8028337699095,Brewery
AHEK,39.53506690825687,-119.80470612844051,A Salon 7,39.53326658083447,-119.80220410766265,Cosmetics Shop
AHEK,39.53506690825687,-119.80470612844051,Under the Rose Brewing Company,39.5315343725645,-119.8064101776026,Brewery
AHEK,39.53506690825687,-119.80470612844051,Bavarian World,39.533308,-119.80825,German Restaurant
AHEK,39.53506690825687,-119.80470612844051,Denny's,39.535883562442585,-119.8028101068303,Breakfast Spot
AHEK,39.53506690825687,-119.80470612844051,Motel 6,39.537994700000006,-119.8031077,Hotel
AHEK,39.53506690825687,-119.80470612844051,Diamond's Casino,39.534108,-119.799645,Casino
AHEK,39.53506690825687,-119.80470612844051,Ramada Reno Hotel and Casino,39.53412,-119.79985900000001,Hotel
AHEK,39.53506690825687,-119.80470612844051,Windy Moon Quilts,39.532894,-119.800246,Arts & Crafts Store
AHEK,39.53506690825687,-119.80470612844051,D bar m saddlery,39.5328600299586,-119.80001933435507,Sporting Goods Shop
AHFC,39.53504016455696,-119.80436739240508,The Daily Bagel,39.53348888468837,-119.80234953817393,Café
AHFC,39.53504016455696,-119.80436739240508,Pigeon Head Brewery,39.53329956145898,-119.8028337699095,Brewery
AHFC,39.53504016455696,-119.80436739240508,A Salon 7,39.53326658083447,-119.80220410766265,Cosmetics Shop
AHFC,39.53504016455696,-119.80436739240508,Big Ed's Alley Inn,39.53257681257453,-119.79959223864999,Breakfast Spot
AHFC,39.53504016455696,-119.80436739240508,Under the Rose Brewing Company,39.5315343725645,-119.8064101776026,Brewery
AHFC,39.53504016455696,-119.80436739240508,Bavarian World,39.533308,-119.80825,German Restaurant
AHFC,39.53504016455696,-119.80436739240508,Denny's,39.535883562442585,-119.8028101068303,Breakfast Spot
AHFC,39.53504016455696,-119.80436739240508,Motel 6,39.537994700000006,-119.8031077,Hotel
AHFC,39.53504016455696,-119.80436739240508,Diamond's Casino,39.534108,-119.799645,Casino
AHFC,39.53504016455696,-119.80436739240508,Ramada Reno Hotel and Casino,39.53412,-119.79985900000001,Hotel
AHFC,39.53504016455696,-119.80436739240508,Windy Moon Quilts,39.532894,-119.800246,Arts & Crafts Store
AHFC,39.53504016455696,-119.80436739240508,D bar m saddlery,39.5328600299586,-119.80001933435507,Sporting Goods Shop
AHFC,39.53504016455696,-119.80436739240508,The Grow Shop,39.5330860309096,-119.79918345646679,Garden Center
AHFC,39.53504016455696,-119.80436739240508,Ramada inn,39.53311164500375,-119.7991094417313,Hotel Pool
AHGA,39.534551500000006,-119.80660149999999,Lead Dog Brewing,39.531334,-119.80833,Brewery
AHGA,39.534551500000006,-119.80660149999999,The Daily Bagel,39.53348888468837,-119.80234953817393,Café
AHGA,39.534551500000006,-119.80660149999999,Bibo Coffee Company,39.53706238649245,-119.81103219195536,Café
AHGA,39.534551500000006,-119.80660149999999,The Depot Craft Brewery and Distillery,39.53108559497381,-119.80964104551045,Brewery
AHGA,39.534551500000006,-119.80660149999999,Pigeon Head Brewery,39.53329956145898,-119.8028337699095,Brewery
AHGA,39.534551500000006,-119.80660149999999,Bavarian World,39.533308,-119.80825,German Restaurant
AHGA,39.534551500000006,-119.80660149999999,A Salon 7,39.53326658083447,-119.80220410766265,Cosmetics Shop
AHGA,39.534551500000006,-119.80660149999999,Under the Rose Brewing Company,39.5315343725645,-119.8064101776026,Brewery
AHGA,39.534551500000006,-119.80660149999999,Studio on 4th,39.530889782334214,-119.80802890864055,Performing Arts Venue
AHGA,39.534551500000006,-119.80660149999999,Denny's,39.535883562442585,-119.8028101068303,Breakfast Spot
AHGA,39.534551500000006,-119.80660149999999,Abby's Highway 40,39.530841,-119.808459,Bar
AHGA,39.534551500000006,-119.80660149999999,Motel 6,39.537994700000006,-119.8031077,Hotel
AHIP,39.5330604,-119.80105720000002,The Daily Bagel,39.53348888468837,-119.80234953817393,Café
AHIP,39.5330604,-119.80105720000002,Big Ed's Alley Inn,39.53257681257453,-119.79959223864999,Breakfast Spot
AHIP,39.5330604,-119.80105720000002,A Salon 7,39.53326658083447,-119.80220410766265,Cosmetics Shop
AHIP,39.5330604,-119.80105720000002,Pigeon Head Brewery,39.53329956145898,-119.8028337699095,Brewery
AHIP,39.5330604,-119.80105720000002,Under the Rose Brewing Company,39.5315343725645,-119.8064101776026,Brewery
AHIP,39.5330604,-119.80105720000002,Denny's,39.535883562442585,-119.8028101068303,Breakfast Spot
AHIP,39.5330604,-119.80105720000002,Arby's,39.52878108309236,-119.80165304606943,Fast Food Restaurant
AHIP,39.5330604,-119.80105720000002,Diamond's Casino,39.534108,-119.799645,Casino
AHIP,39.5330604,-119.80105720000002,D bar m saddlery,39.5328600299586,-119.80001933435507,Sporting Goods Shop
AHIP,39.5330604,-119.80105720000002,Windy Moon Quilts,39.532894,-119.800246,Arts & Crafts Store
AHIP,39.5330604,-119.80105720000002,The Grow Shop,39.5330860309096,-119.79918345646679,Garden Center
AHIP,39.5330604,-119.80105720000002,Ramada inn,39.53311164500375,-119.7991094417313,Hotel Pool
AHIP,39.5330604,-119.80105720000002,Historic Fourth Street Bar,39.53271030883818,-119.79873061180113,Bar
AHIP,39.5330604,-119.80105720000002,Ramada Reno Hotel and Casino,39.53412,-119.79985900000001,Hotel
AHIP,39.5330604,-119.80105720000002,Reno Mattress,39.53279495,-119.7974625,Mattress Store
AHIP,39.5330604,-119.80105720000002,John Champion Memorial River Path,39.529677,-119.797702,Trail
AHVV,39.532321125,-119.79947137499998,Big Ed's Alley Inn,39.53257681257453,-119.79959223864999,Breakfast Spot
AHVV,39.532321125,-119.79947137499998,The Daily Bagel,39.53348888468837,-119.80234953817393,Café
AHVV,39.532321125,-119.79947137499998,A Salon 7,39.53326658083447,-119.80220410766265,Cosmetics Shop
AHVV,39.532321125,-119.79947137499998,Pigeon Head Brewery,39.53329956145898,-119.8028337699095,Brewery
AHVV,39.532321125,-119.79947137499998,Los Compadres Fine Mexican Food,39.533589821170395,-119.79429798341295,Mexican Restaurant
AHVV,39.532321125,-119.79947137499998,Arby's,39.52878108309236,-119.80165304606943,Fast Food Restaurant
AHVV,39.532321125,-119.79947137499998,Denny's,39.535883562442585,-119.8028101068303,Breakfast Spot
AHVV,39.532321125,-119.79947137499998,Diamond's Casino,39.534108,-119.799645,Casino
AHVV,39.532321125,-119.79947137499998,D bar m saddlery,39.5328600299586,-119.80001933435507,Sporting Goods Shop
AHVV,39.532321125,-119.79947137499998,Reno Mattress,39.53279495,-119.7974625,Mattress Store
AHVV,39.532321125,-119.79947137499998,Windy Moon Quilts,39.532894,-119.800246,Arts & Crafts Store
AHVV,39.532321125,-119.79947137499998,The Grow Shop,39.5330860309096,-119.79918345646679,Garden Center
AHVV,39.532321125,-119.79947137499998,Historic Fourth Street Bar,39.53271030883818,-119.79873061180113,Bar
AHVV,39.532321125,-119.79947137499998,Ramada inn,39.53311164500375,-119.7991094417313,Hotel Pool
AHVV,39.532321125,-119.79947137499998,Ramada Reno Hotel and Casino,39.53412,-119.79985900000001,Hotel
AHVV,39.532321125,-119.79947137499998,Zagol Ethiopian Restaurant,39.532359,-119.802522,Ethiopian Restaurant
AHVV,39.532321125,-119.79947137499998,John Champion Memorial River Path,39.529677,-119.797702,Trail
AHVV,39.532321125,-119.79947137499998,Jacksons Food Stores,39.53506679201415,-119.80267479643295,Food & Drink Shop
AHVV,39.532321125,-119.79947137499998,Jacksons,39.53504288169484,-119.80270440733973,Convenience Store
AHYY,39.531144,-119.78817749999999,Mill End Fabric,39.529723,-119.789864,Arts & Crafts Store
AHYY,39.531144,-119.78817749999999,Casale's Halfway Club,39.53459639171851,-119.78447027347285,Italian Restaurant
AHYY,39.531144,-119.78817749999999,Smart Foodservice Warehouse Stores,39.529065245326365,-119.78970806984852,Warehouse Store
AHYY,39.531144,-119.78817749999999,Twin city surplus,39.534014,-119.792367,Thrift / Vintage Store
AHYY,39.531144,-119.78817749999999,Subway,39.52764000000001,-119.791511,Sandwich Place
AHYY,39.531144,-119.78817749999999,Habitat for Humanity,39.52979760996681,-119.78947040798462,Thrift / Vintage Store
AHYY,39.531144,-119.78817749999999,"Reno, NV",39.53247084765017,-119.78928949765614,Train Station
AHYY,39.531144,-119.78817749999999,Truckee River,39.53079054348578,-119.79166030883788,Scenic Lookout
AHYY,39.531144,-119.78817749999999,Sierra Wellness Connection,39.5278,-119.792,Drugstore
AIAP,39.483333,-119.79689199999999,Starbucks,39.48138564,-119.7943659,Coffee Shop
